Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay
2024-05-27 09:56:34,Truck_6,-33.9378,-176.3102,324,In Transit,27.7,54.8,Clear,46,344,10,Traffic,70.7,105,0
2024-05-25 08:35:36,Truck_8,23.9115,179.0046,194,Delayed,24.9,57.9,Detour,10,220,3,None,77.3,172,1
2024-03-20 08:55:41,Truck_9,-80.5196,-2.9668,334,Delivered,22.8,61.1,Clear,52,389,2,Traffic,88.0,123,0
2024-05-23 15:33:36,Truck_2,45.8603,148.4775,179,Delivered,25.5,75.8,Clear,19,139,9,Traffic,83.5,282,0
2024-10-19 23:58:05,Truck_8,60.0491,-175.5019,401,Delayed,27.1,67.2,Detour,51,487,3,Weather,86.3,238,1
2024-04-11 04:39:16,Truck_10,-33.9528,-54.2201,384,In Transit,24.2,72.5,Heavy,50,131,3,Weather,80.1,141,1
2024-03-10 06:12:13,Truck_9,7.9549,-109.2897,434,Delivered,22.0,69.2,Heavy,17,233,10,None,63.4,138,1
2024-12-28 10:46:03,Truck_10,-6.9237,20.9631,366,Delayed,18.7,59.1,Detour,39,466,6,Traffic,82.7,109,1
2024-05-06 07:22:22,Truck_3,-80.5883,-167.4673,269,In Transit,27.7,57.5,Detour,54,288,6,None,89.8,116,0
2024-01-17 04:29:26,Truck_1,-60.3563,95.7232,292,Delivered,22.7,61.0,Clear,42,358,9,Mechanical Failure,77.7,256,0
2024-09-28 01:41:47,Truck_6,-83.3207,19.9119,288,Delivered,25.4,62.0,Clear,54,154,2,Traffic,71.9,211,0
2024-03-06 02:39:46,Truck_8,-54.4964,-93.8603,286,Delivered,20.7,59.0,Heavy,43,387,4,Traffic,60.7,134,1
2024-08-16 05:55:39,Truck_7,66.5399,160.5510,155,Delayed,24.0,72.4,Detour,28,398,6,Traffic,63.8,278,1
2024-08-07 09:39:53,Truck_8,16.1144,-24.4118,488,Delivered,26.5,66.6,Heavy,41,104,1,Mechanical Failure,67.1,151,1
2024-04-30 20:36:22,Truck_8,-84.9601,17.4992,386,In Transit,21.8,79.7,Detour,15,463,1,Traffic,75.0,224,0
2024-07-03 12:38:53,Truck_3,-62.6441,-34.4446,153,Delivered,20.7,55.3,Detour,55,304,8,None,79.5,147,0
2024-04-27 09:13:01,Truck_5,82.9727,171.1469,317,Delayed,26.5,52.7,Heavy,37,427,2,Traffic,69.9,233,1
2024-12-11 16:22:11,Truck_5,-50.8081,11.3148,281,In Transit,28.0,73.5,Detour,43,390,5,Mechanical Failure,86.4,153,0
2024-04-30 19:31:45,Truck_8,67.8612,174.7961,473,Delayed,24.8,61.7,Heavy,19,360,10,Weather,97.3,186,1
2024-03-26 15:40:51,Truck_7,52.0415,-64.6403,221,Delivered,25.2,68.5,Detour,41,101,9,None,99.3,287,0
2024-02-19 23:24:03,Truck_2,-74.9003,146.0765,276,In Transit,29.2,77.1,Clear,39,483,7,None,71.5,157,0
2024-09-15 01:08:22,Truck_5,-10.7414,-56.5849,331,Delivered,21.6,61.2,Heavy,24,450,8,Traffic,64.4,123,1
2024-05-07 12:49:54,Truck_2,77.4360,42.5290,249,Delivered,24.3,78.8,Heavy,13,125,2,Mechanical Failure,78.7,165,1
2024-06-30 04:50:57,Truck_1,-39.7010,158.9084,379,Delayed,23.8,78.8,Detour,22,361,5,Weather,89.3,112,1
2024-11-08 03:31:33,Truck_10,65.9337,130.6003,489,In Transit,18.4,59.9,Detour,28,136,9,Traffic,74.3,272,0
2024-09-27 15:16:09,Truck_8,-3.7749,-110.6148,211,In Transit,19.8,52.8,Heavy,23,423,1,Traffic,80.6,185,1
2024-10-26 22:42:24,Truck_8,-22.1627,-58.0963,454,In Transit,18.9,50.9,Detour,45,230,7,Weather,70.2,116,0
2024-09-23 14:50:23,Truck_10,-7.7974,-150.3367,427,In Transit,23.9,56.2,Heavy,31,443,3,None,89.0,148,1
2024-08-19 08:18:25,Truck_7,-47.9015,-121.4183,332,In Transit,24.4,69.5,Heavy,27,343,5,Traffic,87.6,235,1
2024-10-20 12:32:47,Truck_1,64.0594,-102.2596,195,In Transit,19.3,70.6,Heavy,34,134,2,Traffic,98.2,220,1
2024-07-27 09:16:20,Truck_9,38.5127,-17.3878,249,Delivered,23.6,74.3,Detour,45,482,7,Mechanical Failure,66.8,246,0
2024-11-26 11:25:34,Truck_4,53.4470,-162.7863,274,Delayed,22.0,51.1,Heavy,38,175,4,Traffic,64.0,271,1
2024-05-23 20:20:51,Truck_6,77.9980,-97.0043,272,In Transit,19.0,72.1,Detour,32,113,6,None,94.9,119,0
2024-08-26 13:29:17,Truck_1,-83.1143,74.2100,214,Delayed,27.0,55.0,Clear,18,319,3,Mechanical Failure,67.0,127,1
2024-01-15 08:13:04,Truck_6,14.4593,157.9293,487,Delayed,18.7,62.0,Detour,35,432,9,None,72.3,247,1
2024-10-11 10:29:57,Truck_10,-48.6056,-11.5509,420,Delayed,29.9,64.6,Heavy,34,282,10,Mechanical Failure,79.4,134,1
2024-05-17 11:54:58,Truck_5,-11.6172,47.7390,135,Delayed,24.7,67.1,Heavy,26,380,7,Traffic,64.6,109,1
2024-08-16 22:23:42,Truck_1,17.7318,-166.4083,269,In Transit,25.2,63.5,Detour,19,262,7,Weather,71.6,295,0
2024-08-22 09:00:38,Truck_2,-31.4958,-37.5932,419,Delivered,21.0,74.2,Clear,29,386,9,Traffic,95.1,186,0
2024-09-02 16:36:48,Truck_6,79.6896,84.1175,407,Delivered,23.5,77.7,Detour,55,351,6,None,68.4,168,0
2024-12-16 12:03:58,Truck_9,-79.5331,-178.6658,331,In Transit,24.2,74.0,Detour,60,225,8,None,61.0,142,0
2024-02-27 15:58:37,Truck_1,63.9549,-128.7581,444,In Transit,20.8,63.9,Heavy,38,203,1,Weather,73.7,201,1
2024-10-16 12:27:49,Truck_1,61.1522,5.9286,319,In Transit,29.1,61.3,Detour,24,392,7,None,72.8,123,0
2024-04-27 12:02:57,Truck_10,-26.3913,-155.6326,402,Delivered,21.0,66.3,Clear,52,306,10,Weather,70.1,251,0
2024-08-07 08:25:04,Truck_10,14.8779,-139.1721,269,Delayed,19.0,73.6,Clear,50,307,3,Mechanical Failure,68.1,102,1
2024-07-23 23:11:06,Truck_10,49.6418,-121.3862,318,In Transit,22.5,59.3,Heavy,18,331,9,None,97.3,273,1
2024-09-23 02:31:52,Truck_3,-48.6654,115.3562,388,Delivered,24.6,74.3,Detour,29,461,1,Mechanical Failure,68.1,159,0
2024-10-18 06:34:56,Truck_6,38.0470,-80.0446,166,Delayed,26.9,58.3,Clear,29,283,3,Weather,64.1,113,1
2024-04-23 08:06:46,Truck_10,9.8934,13.9028,338,Delivered,28.7,65.6,Heavy,45,348,8,Traffic,96.1,230,1
2024-02-15 19:39:56,Truck_4,-43.0411,-154.0658,457,In Transit,18.7,52.7,Clear,52,366,4,None,93.1,275,0
2024-06-17 14:27:56,Truck_6,-71.8307,-53.6072,274,Delivered,21.5,74.0,Heavy,23,448,5,Mechanical Failure,74.7,200,1
2024-07-19 13:04:45,Truck_7,16.1221,79.0279,332,Delayed,19.2,56.9,Detour,27,357,2,None,87.8,217,1
2024-09-30 14:31:08,Truck_4,1.3877,64.0078,388,In Transit,27.4,50.6,Detour,58,401,5,Mechanical Failure,81.4,196,0
2024-08-06 22:02:54,Truck_10,30.3691,-111.1134,377,Delivered,18.2,51.7,Detour,34,306,8,Traffic,87.9,139,0
2024-03-04 23:39:01,Truck_2,53.5170,152.1576,265,Delivered,23.5,78.4,Clear,60,107,3,Weather,62.4,237,0
2024-06-09 06:11:00,Truck_8,-20.9840,-125.2428,316,Delayed,19.8,70.6,Detour,18,194,4,Mechanical Failure,95.8,240,1
2024-08-03 20:36:10,Truck_6,-59.8257,-2.9502,239,In Transit,28.7,64.0,Clear,35,469,3,Weather,63.9,293,0
2024-04-14 08:17:18,Truck_3,-49.2845,40.5814,241,Delayed,21.4,70.9,Clear,48,121,4,Weather,75.3,195,1
2024-07-28 07:33:03,Truck_10,88.2246,-148.6037,326,Delayed,27.2,69.3,Detour,24,492,9,Weather,72.5,223,1
2024-09-13 12:35:37,Truck_2,-13.5350,94.6256,357,Delivered,24.0,76.1,Detour,39,339,9,Traffic,97.8,146,0
2024-09-05 05:28:16,Truck_6,57.1287,148.1805,279,Delivered,19.6,55.9,Heavy,30,187,9,Traffic,90.5,126,1
2024-01-02 07:22:55,Truck_2,-61.8546,43.8074,106,Delivered,26.7,53.3,Detour,39,128,5,Weather,88.0,117,0
2024-11-08 05:03:59,Truck_7,9.0931,-155.6411,381,In Transit,20.0,52.9,Clear,13,216,5,Weather,87.3,160,0
2024-11-15 06:42:17,Truck_7,-19.6632,-133.2353,416,Delivered,20.5,61.9,Detour,51,172,1,Weather,75.5,112,0
2024-12-16 21:09:29,Truck_9,43.4429,-106.3154,147,Delayed,19.0,73.2,Detour,60,260,5,Mechanical Failure,77.2,216,1
2024-03-27 02:27:30,Truck_3,-24.6226,30.2486,277,In Transit,28.1,55.1,Clear,44,111,3,Weather,91.8,282,0
2024-09-29 14:00:13,Truck_1,5.6237,177.8639,116,Delivered,23.0,79.6,Detour,55,362,1,None,96.6,222,0
2024-10-08 14:00:54,Truck_7,-49.8421,-83.2963,324,Delivered,22.2,62.9,Heavy,50,365,7,Weather,95.8,210,1
2024-12-23 22:24:48,Truck_1,22.5359,82.6248,325,In Transit,26.0,56.0,Clear,34,359,4,None,72.2,248,0
2024-06-03 09:40:42,Truck_10,30.8916,173.4833,245,Delivered,22.0,61.2,Detour,22,480,6,Weather,89.3,284,0
2024-06-26 11:19:42,Truck_5,3.0051,-89.4957,424,Delivered,23.2,50.2,Clear,55,385,9,Weather,83.2,228,0
2024-12-13 17:26:27,Truck_5,-9.8416,87.3444,467,Delayed,26.5,62.1,Heavy,54,222,2,Traffic,97.3,259,1
2024-03-24 12:07:04,Truck_4,-84.6425,70.4570,262,In Transit,23.4,62.0,Heavy,36,272,7,None,82.9,146,1
2024-09-17 03:48:24,Truck_7,1.8375,71.8110,356,Delivered,21.6,60.4,Clear,45,292,1,Mechanical Failure,94.3,196,0
2024-09-23 17:43:36,Truck_6,-69.8671,-68.0730,166,Delayed,20.4,70.2,Clear,19,391,5,None,74.0,238,1
2024-11-19 04:06:22,Truck_4,72.8374,179.4522,349,In Transit,25.6,53.9,Heavy,26,189,9,Weather,77.1,285,1
2024-08-13 01:42:45,Truck_7,50.8775,-155.5478,338,Delivered,26.8,68.3,Detour,45,458,9,Mechanical Failure,76.7,191,0
2024-08-08 13:11:48,Truck_5,23.7118,-92.9098,273,Delivered,19.9,63.6,Clear,27,265,8,Weather,77.0,243,0
2024-09-09 10:53:12,Truck_7,65.9641,85.9925,239,In Transit,25.8,56.0,Detour,50,274,7,Weather,88.3,261,0
2024-11-27 09:05:44,Truck_9,41.7285,131.8376,278,Delivered,22.8,52.9,Heavy,18,104,4,Traffic,71.2,190,1
2024-04-29 15:32:06,Truck_1,-79.2933,52.6196,412,Delayed,20.2,65.0,Clear,14,230,2,Mechanical Failure,72.9,249,1
2024-12-30 19:22:58,Truck_6,78.1285,162.4365,125,In Transit,25.4,61.5,Detour,50,408,6,None,83.4,221,0
2024-12-19 21:18:37,Truck_8,56.5445,31.2501,404,Delivered,24.7,74.2,Heavy,23,459,1,Traffic,71.7,127,1
2024-09-06 12:53:25,Truck_9,44.2451,-34.2571,392,Delivered,29.1,51.3,Clear,35,434,7,None,70.8,249,0
2024-12-30 07:08:49,Truck_7,-27.8944,104.5170,145,Delivered,29.8,75.7,Detour,60,287,9,Traffic,87.6,216,0
2024-11-16 16:38:18,Truck_4,77.0206,0.8221,485,Delayed,24.6,50.3,Heavy,11,155,1,Mechanical Failure,84.9,161,1
2024-06-08 09:09:10,Truck_4,72.3311,-105.9002,312,Delayed,19.1,52.0,Detour,50,263,2,None,87.6,123,1
2024-04-24 17:57:19,Truck_6,-30.4204,70.9998,286,In Transit,25.1,56.2,Detour,50,408,10,Traffic,99.3,148,0
2024-03-01 20:32:48,Truck_3,-71.5279,-171.9428,396,In Transit,23.0,61.1,Clear,14,439,8,None,91.9,119,0
2024-02-23 18:40:35,Truck_1,-53.2492,-17.1180,352,Delivered,26.6,70.3,Detour,12,260,7,Traffic,77.4,267,0
2024-09-25 05:14:38,Truck_7,-30.8076,-167.4756,410,Delivered,28.4,52.7,Detour,48,352,8,Weather,95.5,213,0
2024-03-09 19:11:05,Truck_10,-44.7640,-118.3579,484,Delayed,22.8,53.7,Clear,18,176,4,Weather,73.7,131,1
2024-01-29 14:54:57,Truck_1,47.5743,144.9980,152,In Transit,18.7,68.6,Clear,51,483,2,Weather,87.8,163,0
2024-10-07 17:53:55,Truck_5,-23.2761,-88.0696,329,Delivered,27.3,68.4,Detour,57,418,1,Traffic,90.0,101,0
2024-10-17 15:23:46,Truck_3,-18.8295,76.8645,314,Delayed,23.8,63.7,Detour,41,117,8,None,69.5,147,1
2024-01-30 00:58:41,Truck_3,58.3197,0.0698,121,In Transit,27.2,71.1,Detour,44,340,8,None,74.6,286,0
2024-08-15 08:04:23,Truck_1,-84.8788,-37.2609,428,Delivered,24.1,58.4,Detour,11,111,6,Weather,81.1,111,0
2024-02-06 09:01:38,Truck_10,28.3870,33.4827,113,In Transit,23.0,73.4,Detour,50,309,8,Traffic,71.7,293,0
2024-01-08 14:39:40,Truck_7,87.0180,-27.3053,201,Delayed,27.9,64.4,Clear,30,198,7,Weather,93.9,276,1
2024-04-11 06:00:56,Truck_8,-9.7509,-86.2981,227,Delayed,28.3,62.8,Detour,30,400,4,Traffic,68.2,194,1
2024-03-20 21:32:29,Truck_2,79.8212,-21.6975,445,Delivered,25.3,57.9,Detour,38,364,1,Traffic,93.6,275,0
2024-04-29 10:31:08,Truck_2,33.0027,-70.5854,407,In Transit,29.6,64.3,Heavy,10,102,6,None,98.5,133,1
2024-12-20 11:12:28,Truck_8,-12.4520,-174.3397,135,In Transit,22.9,60.9,Heavy,42,379,8,Traffic,93.2,159,1
2024-07-05 18:54:49,Truck_1,-19.6171,-163.0539,160,Delivered,22.3,69.7,Detour,37,255,7,Traffic,66.8,170,0
2024-02-27 01:39:05,Truck_5,13.7939,25.2973,472,In Transit,22.7,53.0,Heavy,30,389,6,Weather,86.8,232,1
2024-10-11 19:36:19,Truck_10,-46.8643,158.7293,408,In Transit,19.5,65.2,Detour,25,230,3,Traffic,61.9,245,0
2024-12-28 10:23:37,Truck_4,-35.2452,78.2544,306,Delayed,26.1,74.8,Heavy,37,232,7,None,77.1,289,1
2024-01-28 02:18:52,Truck_3,17.5448,-68.5291,107,In Transit,28.6,54.6,Detour,52,180,1,Traffic,89.8,194,0
2024-10-11 05:31:10,Truck_2,-87.1408,-147.3922,155,Delivered,26.9,75.0,Detour,25,446,5,Mechanical Failure,96.8,176,0
2024-10-07 13:44:52,Truck_10,-73.5498,115.0268,414,Delivered,26.8,73.9,Heavy,14,130,1,Mechanical Failure,86.9,267,1
2024-06-07 10:37:34,Truck_5,75.2230,158.8602,177,Delayed,19.9,58.4,Clear,57,335,5,Weather,98.6,283,1
2024-12-20 04:15:05,Truck_9,-40.8267,51.4673,118,Delivered,26.8,65.4,Detour,21,475,1,Mechanical Failure,96.9,165,0
2024-02-11 21:05:23,Truck_1,-80.2129,116.4288,438,In Transit,25.0,65.2,Detour,49,421,3,None,82.4,273,0
2024-02-22 20:07:47,Truck_1,18.7610,139.9566,154,Delayed,26.8,56.0,Clear,13,413,8,Traffic,73.8,220,1
2024-05-25 08:22:12,Truck_8,9.1346,9.0052,320,In Transit,24.3,77.0,Clear,56,410,3,Traffic,73.4,141,0
2024-07-03 12:21:01,Truck_1,-28.6942,-75.4244,402,Delayed,20.3,56.6,Detour,52,149,4,Weather,82.6,158,1
2024-01-28 23:24:51,Truck_7,23.9592,-88.7602,443,Delivered,18.9,68.8,Clear,36,159,2,Weather,86.3,171,0
2024-06-10 09:00:08,Truck_7,68.1545,43.8007,246,In Transit,22.0,58.1,Heavy,54,128,7,Traffic,61.0,265,1
2024-03-08 23:13:09,Truck_9,76.0358,53.0430,146,In Transit,20.7,50.6,Clear,28,201,10,Weather,75.9,178,0
2024-07-27 10:13:09,Truck_1,-30.0307,157.1442,108,Delivered,23.0,73.4,Clear,13,324,2,Mechanical Failure,77.9,233,0
2024-09-10 19:41:42,Truck_1,-79.2584,125.5026,152,Delivered,22.8,65.2,Heavy,33,386,4,Weather,63.3,227,1
2024-04-27 03:04:28,Truck_10,-86.6606,29.6786,361,Delayed,29.7,62.2,Detour,35,131,9,None,61.8,253,1
2024-04-22 22:47:46,Truck_2,-60.0975,-13.7518,495,In Transit,23.8,69.8,Heavy,22,487,9,Weather,86.1,108,1
2024-01-09 03:30:54,Truck_5,50.4750,-168.8578,187,In Transit,24.5,73.1,Clear,23,382,7,Weather,67.4,149,0
2024-12-09 09:35:15,Truck_3,20.9244,-59.3367,202,Delayed,26.5,77.8,Clear,31,298,8,None,60.6,102,1
2024-03-07 03:32:02,Truck_4,-8.4784,117.2494,384,Delivered,24.5,62.2,Clear,45,418,7,None,75.8,298,0
2024-08-04 03:11:01,Truck_8,-30.8090,-126.7483,486,In Transit,25.8,64.9,Clear,31,136,9,Traffic,85.4,178,0
2024-12-10 18:38:52,Truck_8,17.9831,-135.1026,488,In Transit,25.4,64.3,Clear,14,254,1,Weather,84.0,250,0
2024-11-17 12:35:32,Truck_8,-28.2385,-87.7617,244,Delayed,29.1,67.2,Heavy,18,118,5,Traffic,70.5,290,1
2024-11-03 00:16:47,Truck_2,18.1994,40.5771,193,In Transit,25.7,64.0,Heavy,33,335,8,Mechanical Failure,90.0,240,1
2024-10-20 02:07:47,Truck_7,-3.5038,21.9533,268,Delivered,18.7,69.5,Heavy,39,101,9,Mechanical Failure,77.1,205,1
2024-01-09 21:49:29,Truck_2,88.5280,-0.3595,375,Delayed,19.2,72.9,Detour,58,119,7,None,96.9,213,1
2024-07-22 11:45:54,Truck_9,-24.7838,-21.1760,465,In Transit,28.0,59.6,Clear,51,305,10,Mechanical Failure,96.9,153,0
2024-08-30 12:04:18,Truck_10,56.1373,82.4192,258,Delayed,19.3,74.2,Detour,52,407,8,Weather,84.7,245,1
2024-11-20 18:45:34,Truck_1,-13.2882,-171.9473,254,Delivered,27.3,71.7,Detour,38,279,10,Traffic,91.5,111,0
2024-11-24 01:13:40,Truck_10,68.9345,172.1520,456,In Transit,20.9,71.2,Clear,46,414,10,Mechanical Failure,90.6,280,0
2024-01-26 17:18:01,Truck_7,-80.9601,52.6140,158,In Transit,29.7,78.2,Heavy,43,334,5,Weather,72.7,181,1
2024-07-23 23:58:44,Truck_5,57.2271,59.2588,158,Delayed,25.9,51.3,Detour,46,308,7,None,64.6,115,1
2024-04-21 07:23:11,Truck_10,82.6307,-111.6216,260,Delivered,23.2,56.3,Clear,57,329,7,Mechanical Failure,77.9,258,0
2024-05-29 19:41:42,Truck_2,53.0221,110.4363,249,In Transit,21.4,56.6,Detour,49,398,10,Mechanical Failure,67.3,279,0
2024-02-15 12:50:05,Truck_6,21.6362,35.7292,224,Delayed,28.3,69.0,Clear,20,445,6,None,60.1,259,1
2024-04-21 22:20:02,Truck_8,-0.5646,175.2938,162,Delivered,29.4,65.9,Detour,40,262,2,Traffic,61.5,298,0
2024-09-07 01:59:11,Truck_4,-53.9744,-52.4536,160,Delivered,20.7,63.1,Clear,52,488,3,Mechanical Failure,79.6,246,0
2024-04-26 07:24:41,Truck_8,70.9071,-64.7863,260,Delivered,18.8,55.0,Detour,13,428,2,Weather,73.9,198,0
2024-03-23 13:50:53,Truck_7,-32.3196,-16.4458,245,In Transit,23.3,59.8,Clear,28,142,5,None,80.7,160,0
2024-04-05 13:50:11,Truck_7,-9.6291,39.6506,495,Delivered,25.1,75.5,Detour,39,234,1,None,74.8,203,0
2024-08-24 01:36:22,Truck_8,-69.5639,-74.6473,236,Delayed,18.2,50.5,Clear,20,260,2,Weather,61.1,278,1
2024-11-07 04:03:32,Truck_9,49.0430,-4.5352,259,Delivered,21.3,79.3,Detour,49,276,2,None,99.1,259,0
2024-09-20 16:44:25,Truck_7,69.7608,-77.0188,227,Delivered,27.6,68.1,Detour,60,399,1,Traffic,64.1,126,0
2024-11-06 21:58:30,Truck_7,27.4034,-35.8705,204,In Transit,20.5,60.2,Clear,26,460,5,None,66.9,231,0
2024-03-30 12:05:51,Truck_10,-31.4314,-110.7069,384,Delayed,18.5,79.0,Detour,21,185,8,Weather,68.1,143,1
2024-05-24 00:02:16,Truck_6,63.5554,151.4083,187,Delayed,18.9,60.3,Clear,34,223,1,Weather,85.3,197,1
2024-01-26 08:28:52,Truck_3,86.6663,-8.1036,302,Delivered,19.5,64.5,Detour,38,149,10,None,69.0,213,0
2024-05-18 14:34:50,Truck_3,62.9549,134.6387,177,In Transit,24.7,70.6,Heavy,58,301,1,Mechanical Failure,82.7,254,1
2024-05-19 11:10:13,Truck_2,57.5550,179.2349,448,In Transit,21.5,55.7,Heavy,55,500,2,Mechanical Failure,86.7,173,1
2024-10-19 16:07:51,Truck_5,-8.3428,-26.2702,197,In Transit,22.9,71.9,Clear,18,387,9,None,71.0,140,0
2024-04-12 19:29:51,Truck_10,-51.6025,114.3963,428,In Transit,28.6,77.7,Heavy,14,175,9,Traffic,96.2,115,1
2024-02-29 23:31:58,Truck_8,-30.9460,-65.5352,435,Delayed,24.7,75.3,Heavy,41,245,2,Weather,87.1,232,1
2024-10-03 16:09:16,Truck_6,-47.3503,-100.2211,309,In Transit,20.2,65.8,Detour,26,105,9,Mechanical Failure,60.7,244,0
2024-07-12 10:13:28,Truck_9,29.2931,-63.6560,346,Delivered,21.5,60.1,Clear,17,370,9,None,70.8,259,0
2024-10-24 02:04:39,Truck_2,-67.4262,-107.5156,428,Delivered,29.1,55.9,Clear,34,176,2,None,89.5,123,0
2024-03-21 11:55:45,Truck_5,82.8116,62.1983,106,Delivered,21.6,79.3,Clear,51,120,9,Weather,96.2,228,0
2024-07-14 20:00:38,Truck_3,58.6218,133.4487,154,Delayed,25.8,69.0,Clear,60,357,10,Mechanical Failure,87.9,269,1
2024-11-23 19:15:58,Truck_10,-31.9959,164.6097,417,In Transit,23.8,50.7,Heavy,47,278,2,None,88.7,226,1
2024-09-26 10:33:52,Truck_5,84.8041,86.1533,438,Delayed,20.6,79.3,Heavy,37,431,5,Mechanical Failure,71.7,246,1
2024-08-09 16:48:19,Truck_5,-11.1470,-97.9335,106,Delayed,29.6,62.0,Heavy,54,410,9,Weather,62.3,111,1
2024-11-23 08:35:37,Truck_4,-9.8535,-164.7840,147,Delayed,27.5,51.6,Clear,15,496,4,Traffic,68.4,238,1
2024-10-16 22:49:20,Truck_7,35.6740,177.2099,248,Delivered,23.0,72.3,Heavy,35,256,3,Traffic,99.2,296,1
2024-02-15 22:41:00,Truck_7,87.9650,-109.0684,299,In Transit,20.5,75.2,Clear,21,148,6,Mechanical Failure,67.5,150,0
2024-06-15 02:50:21,Truck_7,68.1229,9.8155,382,Delivered,20.6,72.8,Heavy,10,128,1,Weather,79.2,157,1
2024-06-26 19:58:52,Truck_2,84.0215,75.4829,236,Delivered,19.4,57.2,Heavy,13,368,2,Weather,83.7,276,1
2024-12-01 12:38:57,Truck_4,73.9154,-123.8449,122,Delayed,28.3,80.0,Detour,43,444,10,Mechanical Failure,91.6,141,1
2024-07-31 03:43:10,Truck_10,56.2829,49.0292,201,In Transit,24.4,50.8,Heavy,13,367,2,None,88.3,174,1
2024-03-16 13:20:30,Truck_9,-89.0981,33.8294,226,In Transit,18.6,77.9,Heavy,30,252,10,None,67.3,145,1
2024-06-17 14:43:11,Truck_9,0.4055,97.6022,266,Delivered,23.5,60.2,Heavy,57,108,2,Traffic,65.5,202,1
2024-01-26 05:00:06,Truck_8,29.7128,-51.8993,277,Delivered,29.2,56.9,Detour,24,100,2,Mechanical Failure,84.2,164,0
2024-03-09 09:56:32,Truck_4,76.8582,-8.4829,475,In Transit,24.3,52.6,Heavy,55,283,6,Weather,95.9,173,1
2024-08-28 07:23:00,Truck_8,-74.1880,-176.0141,387,Delivered,28.1,64.7,Clear,51,340,10,Weather,61.1,243,0
2024-01-13 18:59:02,Truck_6,14.1533,164.1186,286,In Transit,25.0,68.4,Heavy,50,382,5,Weather,71.9,283,1
2024-12-21 10:48:36,Truck_7,3.9786,-135.2219,367,Delayed,27.0,55.1,Heavy,47,449,9,Mechanical Failure,99.7,109,1
2024-12-28 17:40:09,Truck_4,-40.9216,27.5281,371,Delayed,27.4,50.9,Clear,40,463,8,Weather,90.7,144,1
2024-08-18 05:51:47,Truck_7,-58.4321,-90.5118,315,Delivered,23.5,68.6,Heavy,20,372,1,None,63.8,221,1
2024-09-09 05:33:17,Truck_6,41.7679,-95.8135,262,In Transit,24.5,50.1,Heavy,20,387,2,Weather,95.0,145,1
2024-10-01 09:21:06,Truck_7,61.9423,34.5260,201,Delayed,23.9,57.8,Heavy,24,170,1,Mechanical Failure,90.8,104,1
2024-10-14 10:21:17,Truck_4,46.9729,-36.5198,420,Delayed,21.6,62.8,Clear,31,242,10,Weather,95.6,221,1
2024-06-13 00:29:04,Truck_1,44.2477,175.0702,143,Delivered,21.6,64.1,Detour,32,307,10,Traffic,64.0,168,0
2024-07-22 16:30:00,Truck_6,89.8701,73.6867,264,Delivered,26.9,70.0,Heavy,32,188,1,Weather,79.2,213,1
2024-04-30 04:58:58,Truck_5,-10.4792,-177.1239,479,Delivered,23.7,77.9,Detour,56,276,7,Weather,83.7,272,0
2024-10-27 22:09:13,Truck_2,-71.0609,75.3714,347,In Transit,21.0,63.1,Detour,35,382,5,None,74.8,275,0
2024-04-18 23:06:56,Truck_2,-76.7910,18.3631,276,Delivered,18.0,64.3,Heavy,10,361,5,None,88.6,242,1
2024-09-18 19:39:24,Truck_8,59.8356,-114.4198,157,Delayed,18.7,73.6,Clear,55,323,9,Mechanical Failure,81.3,141,1
